dtxsid,refchem_agonist,refchem_antagonist,auc_agonist,er_class,chemical,ESR1_pmi,ESR2_pmi,ESRRA_pmi,ESRRB_pmi,ESRRG_pmi,ESR1_coc,ESR2_coc,ESRRA_coc,ESRRB_coc,ESRRG_coc,n_chem
DTXSID4034601,,,0.0,0.0,Fenpropimorph,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,94
DTXSID2034598,,,0.0,0.0,Fenoxaprop-P-ethyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,80
DTXSID2032392,,,0.0,0.0,Fenoxaprop-ethyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30
DTXSID8024234,,,0.0,0.0,Norflurazon,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,223
DTXSID0037730,,,0.0,0.0,"1,4-Dihydroxy-2-naphthoic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1835
DTXSID6025486,,,0.0,0.0,Isoproterenol hydrochloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,91
DTXSID1020354,,,0.0,0.0,Cyanoguanidine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,513
DTXSID7024299,,,0.0,0.0,Hexythiazox,0.04878333411126886,0.0,0.0,0.0,0.0,1,0,0,0,0,208
DTXSID9034864,,,0.0,0.0,Propoxycarbazone-sodium,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4
DTXSID7024873,,,0.0,0.0,Cyanuric acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,697
DTXSID3034531,,,0.0,0.0,Thiophanate,0.0313495447886219,0.0,0.0,0.0,0.0,1,0,0,0,0,279
DTXSID9047253,,,0.0,0.0,Dtxcid901333803,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID1047283,,,0.0,0.0,Dtxcid9027283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID7020508,,,0.0,0.0,Cacodylic acid,-0.06171732012162321,0.0,0.0,0.0,0.0,1,0,0,0,0,1338
DTXSID6032354,,,0.0,0.0,Clodinafop-Propargyl,0.11875358593145302,0.0,0.0,0.0,0.0,1,0,0,0,0,64
DTXSID6043709,,,0.0,0.0,Cyclopamine,0.09396908388557941,0.0,0.0,0.0,0.0,9,0,0,0,0,1075
DTXSID5041275,,,0.0,0.0,"2,3-Dihydroxypropyl dodecanoate",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,296
DTXSID5027304,,,0.0,0.0,Dimethyltin dichloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,29
DTXSID4034948,,,0.0,0.0,Tebufenozide,0.0,0.0,0.0,0.2873076421631013,0.0,0,0,0,2,0,229
DTXSID4021268,,,0.0,0.0,Simazine,0.06332444826729156,0.0,0.0,0.0,0.0,4,0,0,0,0,711
DTXSID9020740,,,0.0,0.0,Indomethacin,0.007782511330845859,0.01934299169526919,0.0,0.0,0.0,32,3,0,0,0,13642
DTXSID8022292,,,0.0,0.0,Permethrin,0.04253917482125397,0.0,0.0,0.08001244537460037,0.0,12,0,0,1,0,3082
DTXSID9034361,,,0.0,0.0,Denatonium saccharide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID8034376,,,0.0,0.0,Denatonium benzoate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,170
DTXSID3026564,,,0.0,0.0,Triethylene glycol bis(2-ethylhexanoate),0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID3042130,,,0.0,0.0,Diphenylmercury,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11
DTXSID5020653,,,0.0,0.0,Gentian Violet,-0.010859586652341685,0.0,0.0,0.0,0.0,9,0,0,0,0,4992
DTXSID8022589,,,0.0,0.0,Aminoglutethimide,0.1479175176701816,0.12050076778153238,0.0,0.0,0.0,14,1,0,0,0,810
DTXSID6020197,,,0.0,0.0,Bromocriptine mesylate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,76
DTXSID9032610,,,0.0,0.0,Etofenprox,0.04654289881770759,0.0,0.0,0.0,0.0,1,0,0,0,0,216
DTXSID0047296,,,0.0,0.0,Zenarestat,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16
DTXSID3020332,,,0.0,0.0,Citric Acid,-0.0887858222668985,0.0,0.0,0.0,0.0,6,0,0,0,0,10803
DTXSID8034586,,,0.0,0.0,Etoxazole,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1294
DTXSID4023202,,,0.0,0.0,Letrozole,0.4330808911102397,0.19949628236174366,0.1726707935460507,0.12048135642912086,0.0,642,10,1,2,0,3389
DTXSID1047312,,,0.0,0.0,Dtxcid9027312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID5021097,,,0.0,0.0,Oxytetracycline hydrochloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,217
DTXSID1034260,,,0.0,0.0,"(4S,5S,5aR,6S,12aR)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID4023412,,,0.0,0.0,"(4S,5S,5aR,6S,12aR)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide;dihydrate",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID6022927,,,0.0,0.0,Didanosine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1217
DTXSID6034928,,,0.0,0.0,Spirodiclofen,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,77
DTXSID7035010,,,0.0,0.0,Warfarin Sodium,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,282
DTXSID0047535,,,0.0,0.0,Butyryl trihexyl citrate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22
DTXSID8020381,,,0.0,0.0,Deltamethrin,-0.006279755159357916,0.0,0.0,0.07928497719669626,0.0,6,0,0,1,0,3120
DTXSID0027721,,,0.0,0.0,Bis[4-(2-phenyl-2-propyl)phenyl]amine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID1023819,,,0.0,0.0,Stavudine,0.0,0.06687278273223701,0.0,0.0,0.0,0,1,0,0,0,1999
DTXSID9021217,,,0.0,0.0,Pyrimethamine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3241
DTXSID9032113,,,0.0,0.0,Tebuconazole,0.0,0.0,0.2238940633275696,0.0,0.0,0,0,1,0,0,1430
DTXSID8042426,,,0.0,0.0,Sulfosuccinic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24
DTXSID4032405,,,0.0,0.0,Formetanate hydrochloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13
DTXSID2020262,,,0.0,0.0,Chloramben,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4
DTXSID3037707,,,0.0,0.0,Potassium nonafluoro-1-butanesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,207
DTXSID8021640,,,0.0,0.0,Azelaic Acid,-0.012907582248637204,0.0,0.0,0.0,0.0,1,0,0,0,0,588
DTXSID4047339,,,0.0,0.0,SR-144190 hydrochloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID9047330,,,0.0,0.0,Unii-gmy695BP6Q,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10
DTXSID7047271,,,0.0,0.0,Dtxcid5027271,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID3034664,,,0.0,0.0,Imazamox,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,516
DTXSID7037262,,,0.0,0.0,Pregnenolone carbonitrile,0.07228547757752883,0.0,0.0,0.37686012237168265,0.0,1,0,0,4,0,140
DTXSID5047033,,,0.0,0.0,gamma-Cyclodextrin,-0.02711577445199941,0.0,0.0,0.0,0.0,1,0,0,0,0,747
DTXSID4047335,,,0.0,0.0,Dtxcid2027335,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID3037709,,,0.0,0.0,Potassium perfluorohexanesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4
DTXSID5034723,,,0.0,0.0,Isoxaflutole,0.1062535159664252,0.0,0.0,0.0,0.0,1,0,0,0,0,79
DTXSID7032559,,,0.0,0.0,lambda-CYHALOTHRIN,-0.001793377399186223,0.0,0.0,0.0,0.0,2,0,0,0,0,974
DTXSID7034545,,,0.0,0.0,Dimethomorph,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,142
DTXSID0047533,,,0.0,0.0,Trioctyl trimellitate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7
DTXSID4020822,,,0.0,0.0,Methotrexate,0.045308350798686996,-0.02307099137572898,0.0,0.0653762976796262,0.0,98,3,0,6,0,26603
DTXSID9047251,,,0.0,0.0,"(2S,3S)-N-(2-methoxy-5-(trifluoromethoxy)benzyl)-2-phenylpiperidin-3-amine",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23
DTXSID2047353,,,0.0,0.0,SSR 241586 HCl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID9023889,,,0.0,0.0,Quizalofop-ethyl,0.1617866595159154,0.0,0.0,0.0,0.0,1,0,0,0,0,31
DTXSID5037494,,,0.0,0.0,Deethylatrazine,0.004305283247377532,0.0,0.0,0.0,0.0,1,0,0,0,0,440
DTXSID0047294,,,0.0,0.0,"1,2,4-Triazolo(4,3-a)pyridine, 6-(4-(2,5-difluorophenyl)-5-oxazolyl)-3-(1-methylethyl)-",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID6025141,,,0.0,0.0,Dimethylolurea,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9
DTXSID6041682,,,0.0,0.0,Bromophenol Blue,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,307
DTXSID0047248,,,0.0,0.0,"4-Pyridinecarboxamide, N-((3R)-3,4,6,7-tetrahydro-9-methyl-4-oxo-1-phenylpyrrolo(3,2,1-jk)(1,4)benzodiazepin-3-yl)-",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9
DTXSID9037749,,,0.0,0.0,5-Chlorosalicylanilide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID2023430,,,0.0,0.0,Pentaerythritol tetranitrate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,713
DTXSID1026081,,,0.0,0.0,Tetrabromobisphenol A,0.13918372267487472,0.10000506364606984,0.0,0.0,0.0,17,1,0,0,0,1144
DTXSID5021419,,,0.0,0.0,Tryptophan,-0.008853351630234612,0.08169112711511385,0.0,0.0,0.0,59,16,0,0,0,31253
DTXSID2032554,,,0.0,0.0,Flumiclorac-pentyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
DTXSID5032600,,,0.0,0.0,Cyclanilide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID9044663,,,0.0,0.0,Acid red 1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,93
DTXSID6021456,,,0.0,0.0,Sunset Yellow FCF,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,496
DTXSID8034588,,,0.0,0.0,Famoxadone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,68
DTXSID10274033,,,0.0,0.0,"12-(Acetoxy)stearic acid, 2,3-bis(acetoxy)propyl ester",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID1020485,,,0.0,0.0,"3,3'-Dimethoxybenzidine dihydrochloride",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9
DTXSID3025091,,,0.0,0.0,"3,3'-Dimethoxybenzidine",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,211
DTXSID7047279,,,0.0,0.0,"(2R,4S)-4-(Acetyl(3,5-bis(trifluoromethyl)benzyl)amino)-2-ethyl-6-trifluoromethyl-3,4-dihydro-2H-quinoline-1-carboxylic acid isopropyl ester",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID0042169,,,0.0,0.0,Monotridecyl phosphate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID6047284,,,0.0,0.0,"N-[(3R)-1-azabicyclo[2.2.2]oct-3-yl]furo[2,3-c]pyridine-5-carboxamide",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,69
DTXSID6047363,,,0.0,0.0,Volinanserin,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,426
DTXSID7022411,,,0.0,0.0,"4,4'-Methylenebis(2,6-DI-tert-butylphenol)",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10
DTXSID5032442,,,0.0,0.0,Imidacloprid,-0.12473638322037722,0.0,0.0,0.0,0.0,1,0,0,0,0,3868
DTXSID8024159,,,0.0,0.0,Isoxaben,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,148
DTXSID0021337,,,0.0,0.0,Thiabendazole,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1263
DTXSID6047319,,,0.0,0.0,Carabersat,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8
DTXSID6042234,,,0.0,0.0,Octyl beta-D-glucopyranoside,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,423
DTXSID3024154,,,0.0,0.0,Iprodione,0.00806466620793371,0.0,0.0,0.0,0.0,1,0,0,0,0,413
DTXSID5023900,,,0.0,0.0,Benomyl,0.057601728221203796,0.0,0.0,0.0,0.0,3,0,0,0,0,573
DTXSID4026214,,,0.0,0.0,Triclocarban,0.16159656550052334,0.14866672339484338,0.0,0.0,0.0,11,1,0,0,0,504
DTXSID1047316,,,0.0,0.0,Aplaviroc hydrochloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID9047334,,,0.0,0.0,Dtxcid7027334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID2047278,,,0.0,0.0,"3-Pyridinecarboxamide, 2-(4-fluorophenoxy)-N-((4-(1-hydroxy-1-methylethyl)phenyl)methyl)-",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID6023999,,,0.0,0.0,Cyromazine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,167
DTXSID2032556,,,0.0,0.0,Fluthiacet-methyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID8020541,,,0.0,0.0,Phenytoin,-0.04172974399530542,0.0,0.0,0.09256282720111268,0.0,6,0,0,2,0,5320
DTXSID7047308,,,0.0,0.0,1-(3-(4-Phenylbenzyl)-4-hydroxychroman-7-yl)cyclopentane-1-carboxylic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,37
DTXSID7021233,,,0.0,0.0,Erythrosine,0.001408880072674712,0.0,0.0,0.0,0.0,1,0,0,0,0,462
DTXSID3041611,,,0.0,0.0,Ascorbyl palmitate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,232
DTXSID8024238,,,0.0,0.0,Oryzalin,0.04359416907353806,0.0,0.0,0.0,0.0,1,0,0,0,0,227
DTXSID3020625,,,0.0,0.0,Finasteride,0.12727026034178401,0.10995988212492129,0.0,0.0,0.0,25,2,0,0,0,2088
DTXSID1034973,,,0.0,0.0,"2-[1-(Ethoxyimino)propyl]-3-hydroxy-5-(2,4,6-trimethylphenyl)cyclohex-2-enone",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID4034609,,,0.0,0.0,Fipronil,-0.010390037406048354,0.0,0.0,0.0,0.0,22,0,0,0,0,12007
DTXSID7047277,,,0.0,0.0,Elzasonan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3
DTXSID3037208,,,0.0,0.0,Diclofenac sodium,-0.09753061493263501,0.0,0.0,0.0,0.0,1,0,0,0,0,2446
DTXSID7023645,,,0.0,0.0,Tetracycline,-0.015862068221296943,-0.02065018361871838,0.0,-0.004727745523710644,0.0,44,3,0,2,0,25608
DTXSID7022679,,,0.0,0.0,"5-[(3aR,4S,6aS)-2-oxo-hexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanoic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID8021777,,,0.0,0.0,Riboflavin,-0.05858958580297725,0.0,0.0,0.0,0.0,6,0,0,0,0,6857
DTXSID0047327,,,0.0,0.0,"(2R)-2-[[(1R,3S,4S)-3-[[4-(5-benzyl-2-ethylpyrazol-3-yl)piperidin-1-yl]methyl]-4-(3-fluorophenyl)cyclopentyl]-methylamino]-3-methylbutanoic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,48
DTXSID5034357,,,0.0,0.0,Lufenuron,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,217
DTXSID4047258,,,0.0,0.0,Enadoline,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,43
DTXSID8023890,,,0.0,0.0,Asulam,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,223
DTXSID6042369,,,0.0,0.0,Rhodamine B,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5968
DTXSID1047318,,,0.0,0.0,"N-((3S)-2,3-Dihydro-6-(phenylmethoxy)-3-benzofuranyl)-N-hydroxyurea",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID0047290,,,0.0,0.0,3-((Dimethylamino)methyl)-4-(3-methyl-4-(methylthio)phenoxy)benzenesulfonamide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID1047310,,,0.0,0.0,Farglitazar,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31
DTXSID9026689,,,0.0,0.0,"N,N,N',N'-Tetrakis(2-hydroxypropyl)ethylenediamine",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13
DTXSID6027397,,,0.0,0.0,Sorbitan Monooleate,0.0040693457579111785,0.0,0.0,0.0,0.0,2,0,0,0,0,886
DTXSID5047324,,,0.0,0.0,"2-[4-(4-Fluorophenyl)-5-(2-phenoxypyrimidin-4-yl)imidazol-1-yl]propane-1,3-diol",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
DTXSID7041097,,,0.0,0.0,1-(2-Chlorophenyl)-N-methyl-N-(1-methylpropyl)-3-isoquinolinecarboxamide,-0.052780303067775,0.0,0.0,0.0,0.0,1,0,0,0,0,1151
DTXSID1047366,,,0.0,0.0,Dtxcid9027366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID2047274,,,0.0,0.0,N-[2-(4-Carboxymethoxyphenyl)-1-methylethyl]-2-hydroxy-2-(2-trifluoromethyl-thiazol-4-yl)ethanamine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID0034722,,,0.0,0.0,Topramezone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,125
DTXSID4032667,,,0.0,0.0,Esfenvalerate,-0.02912086127278045,0.059983031198144444,0.0,0.0,0.0,3,1,0,0,0,2245
DTXSID8047341,,,0.0,0.0,"3-[1-[3-[(3R)-1-(benzoyl)-3-(3,4-dichlorophenyl)piperidin-3-yl]propyl]-4-phenylpiperidin-4-yl]-1,1-dimethylurea",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID1021455,,,0.0,0.0,"trisodium 5-oxo-1-(4-sulfonatophenyl)-4-[(E)-(4-sulfonatophenyl)diazenyl]-2,5-dihydro-1H-pyrazole-3-carboxylate",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31
DTXSID2041200,,,0.0,0.0,"N,N'-Disalicylidene-1,2-diaminopropane",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5
DTXSID6041719,,,0.0,0.0,"C.I. Acid Yellow 17, disodium salt",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,28
DTXSID3022588,,,0.0,0.0,Aminopterin,0.05478485345109954,0.0,0.0,0.0,0.0,1,0,0,0,0,188
DTXSID0022519,,,0.0,0.0,Folic Acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31668
DTXSID3042423,,,0.0,0.0,Sucrose octaacetate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,56
DTXSID9022817,,,0.0,0.0,Carminic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,307
DTXSID3047429,,,0.0,0.0,Dexamethasone sodium phosphate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,373
DTXSID6034392,,,0.0,0.0,Boscalid,-0.0009836500722922796,0.0,0.0,0.0,0.0,1,0,0,0,0,481
DTXSID0020022,,,0.0,0.0,Acifluorfen,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,70
DTXSID2022628,,,0.0,0.0,Atenolol,-0.04053178646930493,0.0,0.0,0.0717708474400065,0.0,4,0,0,1,0,3541
DTXSID2041250,,,0.0,0.0,Solvent Blue 36,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3
DTXSID4047385,,,0.0,0.0,Dtxcid2027385,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID1021243,,,0.0,0.0,Rhodamine 6G,-0.09469728031776553,0.0,0.0,0.0,0.0,1,0,0,0,0,2332
DTXSID5047328,,,0.0,0.0,Dtxcid3027328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID5047249,,,0.0,0.0,Fandosentan potassium,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8
DTXSID4047337,,,0.0,0.0,3ZF8Zlu9V7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID9023881,,,0.0,0.0,Clofentezine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,33
DTXSID6032645,,,0.0,0.0,Sulfentrazone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,68
DTXSID9020409,,,0.0,0.0,"Dibenz[a,h]anthracene",0.07855005908999217,0.0,0.0,0.0,0.0,3,0,0,0,0,412
DTXSID5023796,,,0.0,0.0,Pentamidine isethionate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,380
DTXSID8034665,,,0.0,0.0,Imazapyr,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,113
DTXSID1024049,,,0.0,0.0,Diflubenzuron,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,315
DTXSID0023745,,,0.0,0.0,DL-Xylose,0.0,0.0,0.2693073481268621,0.0,0.0,0,0,2,0,0,1604
DTXSID3020627,,,0.0,0.0,Fluconazole,-0.12914901562287634,0.0,0.0,0.0,0.0,3,0,0,0,0,10846
DTXSID7037185,,,0.0,0.0,Amiodarone hydrochloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,60
DTXSID4047252,,,0.0,0.0,Ingliforib,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3
DTXSID7024538,,,0.0,0.0,Anthralin,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,304
DTXSID4024729,,,0.0,0.0,Carbendazim,-0.017209971177434856,0.0,0.0,0.06951737421637431,0.0,6,0,0,1,0,3678
DTXSID2032348,,,0.0,0.0,Chlorophacinone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,117
DTXSID5022934,,,0.0,0.0,Digoxin,-0.030683321915766462,0.0,0.0,0.2064013367242757,0.0,6,0,0,8,0,4505
DTXSID0020656,,,0.0,0.0,"(1R,2R,5R,8S,9S,10R,11S,12S)-5,12-dihydroxy-11-methyl-6-methylidene-16-oxo-15-oxapentacyclo[9.3.2.15,8.01,10.02,8]heptadec-13-ene-9-carboxylic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID5047372,,,0.0,0.0,Dtxcid3027372,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID5034773,,,0.0,0.0,Novaluron,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,135
DTXSID6044303,,,0.0,0.0,Atorvastatin calcium,0.008933430335250469,0.0,0.0,0.0,0.0,1,0,0,0,0,407
DTXSID2023723,,,0.0,0.0,Tromethamine,0.0794273373744693,0.1277440790788578,0.0,0.0,0.0,104,18,0,0,0,18669
DTXSID6047448,,,0.0,0.0,Potassium Chlorate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,50
DTXSID5047297,,,0.0,0.0,"Benzoic acid, 3-(((3R,4R)-6-((5-fluoro-2-benzothiazolyl)methoxy)-3,4-dihydro-4-hydroxy-2H-1-benzopyran-3-yl)methyl)-",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID4029692,,,0.0,0.0,Potassium Nitrate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,918
DTXSID2047355,,,0.0,0.0,Trelanserin,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8
DTXSID4022731,,,0.0,0.0,Carbamazepine,-0.06580147262867583,0.0,0.0,0.0,0.0,8,0,0,0,0,10000
DTXSID1047289,,,0.0,0.0,"3-Ethyl-5-(5-((4-ethylpiperazin-1-yl)sulfonyl)-2-propoxyphenyl)-2-(pyridin-2-ylmethyl)-2,6-dihydro-7H-pyrazolo(4,3-d)pyrimidin-7-one",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3
DTXSID8047391,,,0.0,0.0,"5-PyriMidinecarboxaMide, N-(5-fluoro-3-Methyl-1H-indol-1-yl)-4-Methyl-2-(2-pyridinyl)-",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID3020043,,,0.0,0.0,Allantoin,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,912
DTXSID0021123,inactive,,0.0,0.0,Phenobarbital sodium,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,150
DTXSID0047375,,,0.0,0.0,"1-(2-Carboxyphenyl)-7-chloro-6-[(2-chloro-4,6-difluorophenyl)amino]-4-oxo-1,4-dihydroquinoline-3-carboxylic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID5047295,,,0.0,0.0,"(5S,8S)-5-(3,4-dichlorophenyl)-8-(methylamino)-5,6,7,8-tetrahydronaphthalene-2-sulfonamide",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID5020863,,,0.0,0.0,Methyldopa sesquihydrate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3
DTXSID6024882,inactive,,0.0,0.0,Cycloheximide,0.18163079455722805,0.18032948973737267,0.0,0.16316727914908796,0.0,116,13,0,6,0,6104
DTXSID4024436,,,0.0,0.0,Allura Red AC,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,270
DTXSID3026065,,,0.0,0.0,Sulfan Blue,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,575
DTXSID4022991,,,0.0,0.0,Erythromycin,-0.14601854045059046,0.0,0.0,0.03201538884597729,0.0,3,0,0,2,0,14146
DTXSID5048186,,,0.0,0.0,Tetrac,0.13514206695194167,0.0,0.0,0.0,0.0,3,0,0,0,0,169
DTXSID5047376,,,0.0,0.0,"1-(2-((((2-Chloro-4,5-difluorophenyl)carbonyl)carbamoyl)amino)-4-fluorophenyl)piperidine-4-carboxylic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID5047291,,,0.0,0.0,CI-1044,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15
DTXSID6047525,,,0.0,0.0,Pravastatin sodium,0.09785868535451032,0.0,0.0,0.0,0.0,1,0,0,0,0,91
